OrderRef,MenuID,BookingID,StaffID,DeliveryStatusID,OrderDate,TableNumber,Quantity,Cost,Discount,DeliveryCost,Sales
75-421-5444,25,399,13,399,24/10/2021,3,2,69.38,68.89,9.08,104.07
75-421-5444,25,399,13,399,24/10/2021,3,2,190,89.84,9.08,285
75-421-5444,25,399,13,399,24/10/2021,3,2,52.08,30,9.08,78.12
75-421-5444,25,399,13,399,24/10/2021,3,2,310,9.12,9.08,465
75-421-5444,25,399,13,399,24/10/2021,3,2,91.84,47.84,9.08,137.76
75-421-5444,25,399,13,399,24/10/2021,3,2,320,17.4,9.08,480
75-421-5444,25,399,13,399,24/10/2021,3,2,93.13,37.04,9.08,139.695
75-421-5444,25,399,13,399,24/10/2021,3,2,75,67.77,9.08,112.5
75-421-5444,25,399,13,399,24/10/2021,3,2,144.09,94.76,9.08,216.135
75-421-5444,25,399,13,399,24/10/2021,3,2,125,91.41,9.08,187.5
75-421-5444,25,399,13,399,24/10/2021,3,2,168.27,24,9.08,252.405
75-421-5444,25,399,13,399,24/10/2021,3,2,69.38,35.44,9.08,104.07
75-421-5444,25,399,13,399,24/10/2021,3,2,190,20,9.08,285
27-600-6800,43,400,12,400,23/07/2022,8,3,225,97.48,97.84,337.5
27-600-6800,43,400,12,400,23/07/2022,8,3,133.17,51.05,97.84,199.755
27-600-6800,43,400,12,400,23/07/2022,8,3,210,99.24,97.84,315
27-600-6800,43,400,12,400,23/07/2022,8,3,44.57,20.33,97.84,66.855
27-600-6800,43,400,12,400,23/07/2022,8,3,220,68.89,97.84,330
27-600-6800,43,400,12,400,23/07/2022,8,3,101.6,89.84,97.84,152.4
27-600-6800,43,400,12,400,23/07/2022,8,3,235,30,97.84,352.5
27-600-6800,43,400,12,400,23/07/2022,8,3,124.62,9.12,97.84,186.93
27-600-6800,43,400,12,400,23/07/2022,8,3,119.8,47.84,97.84,179.7
27-600-6800,43,400,12,400,23/07/2022,8,3,98,17.4,97.84,147
27-600-6800,43,400,12,400,23/07/2022,8,3,83.99,37.04,97.84,125.985
27-600-6800,43,400,12,400,23/07/2022,8,3,225,67.77,97.84,337.5
27-600-6800,43,400,12,400,23/07/2022,8,3,133.17,94.76,97.84,199.755
27-600-6800,43,400,12,400,23/07/2022,8,3,210,91.41,97.84,315
27-600-6800,43,400,12,400,23/07/2022,8,3,44.57,24,97.84,66.855
27-600-6800,43,400,12,400,23/07/2022,8,3,220,35.44,97.84,330
27-600-6800,43,400,12,400,23/07/2022,8,3,101.6,20,97.84,152.4
27-600-6800,43,400,12,400,23/07/2022,8,3,235,9.71,97.84,352.5
27-600-6800,43,400,12,400,23/07/2022,8,3,124.62,10,97.84,186.93
27-600-6800,43,400,12,400,23/07/2022,8,3,119.8,31.2,97.84,179.7
27-600-6800,43,400,12,400,23/07/2022,8,3,98,15,97.84,147
81-940-9983,44,401,13,401,2/03/2022,6,2,190,68.89,96.68,285
81-940-9983,44,401,13,401,2/03/2022,6,2,52.08,89.84,96.68,78.12
81-940-9983,44,401,13,401,2/03/2022,6,2,310,30,96.68,465
81-940-9983,44,401,13,401,2/03/2022,6,2,91.84,9.12,96.68,137.76
81-940-9983,44,401,13,401,2/03/2022,6,2,320,47.84,96.68,480
81-940-9983,44,401,13,401,2/03/2022,6,2,93.13,17.4,96.68,139.695
81-940-9983,44,401,13,401,2/03/2022,6,2,75,37.04,96.68,112.5
81-940-9983,44,401,13,401,2/03/2022,6,2,144.09,67.77,96.68,216.135
81-940-9983,44,401,13,401,2/03/2022,6,2,125,94.76,96.68,187.5
81-940-9983,44,401,13,401,2/03/2022,6,2,168.27,91.41,96.68,252.405
81-940-9983,44,401,13,401,2/03/2022,6,2,69.38,24,96.68,104.07
81-940-9983,44,401,13,401,2/03/2022,6,2,190,35.44,96.68,285
81-940-9983,44,401,13,401,2/03/2022,6,2,52.08,20,96.68,78.12
81-940-9983,44,401,13,401,2/03/2022,6,2,310,9.71,96.68,465
81-940-9983,44,401,13,401,2/03/2022,6,2,91.84,10,96.68,137.76
81-940-9983,44,401,13,401,2/03/2022,6,2,320,31.2,96.68,480
81-940-9983,44,401,13,401,2/03/2022,6,2,93.13,15,96.68,139.695
81-940-9983,44,401,13,401,2/03/2022,6,2,75,80.34,96.68,112.5
81-940-9983,44,401,13,401,2/03/2022,6,2,144.09,53.53,96.68,216.135
81-940-9983,44,401,13,401,2/03/2022,6,2,125,61.49,96.68,187.5
81-940-9983,44,401,13,401,2/03/2022,6,2,168.27,10.52,96.68,252.405
38-994-1709,45,402,13,402,28/07/2020,5,1,98,47.84,87.37,147
38-994-1709,45,402,13,402,28/07/2020,5,1,83.99,17.4,87.37,125.985
38-994-1709,45,402,13,402,28/07/2020,5,1,225,37.04,87.37,337.5
38-994-1709,45,402,13,402,28/07/2020,5,1,133.17,67.77,87.37,199.755
38-994-1709,45,402,13,402,28/07/2020,5,1,210,94.76,87.37,315
38-994-1709,45,402,13,402,28/07/2020,5,1,44.57,91.41,87.37,66.855
38-994-1709,45,402,13,402,28/07/2020,5,1,220,24,87.37,330
38-994-1709,45,402,13,402,28/07/2020,5,1,101.6,35.44,87.37,152.4
38-994-1709,45,402,13,402,28/07/2020,5,1,235,20,87.37,352.5
38-994-1709,45,402,13,402,28/07/2020,5,1,124.62,9.71,87.37,186.93
38-994-1709,45,402,13,402,28/07/2020,5,1,119.8,10,87.37,179.7
38-994-1709,45,402,13,402,28/07/2020,5,1,98,31.2,87.37,147
38-994-1709,45,402,13,402,28/07/2020,5,1,83.99,15,87.37,125.985
38-994-1709,45,402,13,402,28/07/2020,5,1,225,80.34,87.37,337.5
38-994-1709,45,402,13,402,28/07/2020,5,1,133.17,53.53,87.37,199.755
38-994-1709,45,402,13,402,28/07/2020,5,1,210,61.49,87.37,315
38-994-1709,45,402,13,402,28/07/2020,5,1,44.57,10.52,87.37,66.855
38-994-1709,45,402,13,402,28/07/2020,5,1,220,54.08,87.37,330
38-994-1709,45,402,13,402,28/07/2020,5,1,101.6,23,87.37,152.4
38-994-1709,45,402,13,402,28/07/2020,5,1,235,91.14,87.37,352.5
38-994-1709,45,402,13,402,28/07/2020,5,1,124.62,11.23,87.37,186.93
83-217-3894,46,403,13,403,9/03/2021,13,3,168.27,94.76,66.91,252.405
83-217-3894,46,403,13,403,9/03/2021,13,3,69.38,91.41,66.91,104.07
83-217-3894,46,403,13,403,9/03/2021,13,3,190,24,66.91,285
83-217-3894,46,403,13,403,9/03/2021,13,3,52.08,35.44,66.91,78.12
83-217-3894,46,403,13,403,9/03/2021,13,3,310,20,66.91,465
83-217-3894,46,403,13,403,9/03/2021,13,3,91.84,9.71,66.91,137.76
83-217-3894,46,403,13,403,9/03/2021,13,3,320,10,66.91,480
83-217-3894,46,403,13,403,9/03/2021,13,3,93.13,31.2,66.91,139.695
83-217-3894,46,403,13,403,9/03/2021,13,3,75,15,66.91,112.5
83-217-3894,46,403,13,403,9/03/2021,13,3,144.09,80.34,66.91,216.135
83-217-3894,46,403,13,403,9/03/2021,13,3,125,53.53,66.91,187.5
83-217-3894,46,403,13,403,9/03/2021,13,3,168.27,61.49,66.91,252.405
83-217-3894,46,403,13,403,9/03/2021,13,3,69.38,10.52,66.91,104.07
83-217-3894,46,403,13,403,9/03/2021,13,3,190,54.08,66.91,285
83-217-3894,46,403,13,403,9/03/2021,13,3,52.08,23,66.91,78.12
83-217-3894,46,403,13,403,9/03/2021,13,3,310,91.14,66.91,465
83-217-3894,46,403,13,403,9/03/2021,13,3,91.84,11.23,66.91,137.76
83-217-3894,46,403,13,403,9/03/2021,13,3,320,98.01,66.91,480
83-217-3894,46,403,13,403,9/03/2021,13,3,93.13,73.09,66.91,139.695
83-217-3894,46,403,13,403,9/03/2021,13,3,75,97.48,66.91,112.5
83-217-3894,46,403,13,403,9/03/2021,13,3,144.09,51.05,66.91,216.135
18-136-6969,47,404,14,404,5/09/2020,1,3,124.62,20,48.14,186.93
18-136-6969,47,404,14,404,5/09/2020,1,3,119.8,9.71,48.14,179.7
18-136-6969,47,404,14,404,5/09/2020,1,3,98,10,48.14,147
18-136-6969,47,404,14,404,5/09/2020,1,3,83.99,31.2,48.14,125.985
18-136-6969,47,404,14,404,5/09/2020,1,3,225,15,48.14,337.5
18-136-6969,47,404,14,404,5/09/2020,1,3,133.17,80.34,48.14,199.755
18-136-6969,47,404,14,404,5/09/2020,1,3,210,53.53,48.14,315
18-136-6969,47,404,14,404,5/09/2020,1,3,44.57,61.49,48.14,66.855
18-136-6969,47,404,14,404,5/09/2020,1,3,220,10.52,48.14,330
18-136-6969,47,404,14,404,5/09/2020,1,3,101.6,54.08,48.14,152.4
18-136-6969,47,404,14,404,5/09/2020,1,3,235,23,48.14,352.5
18-136-6969,47,404,14,404,5/09/2020,1,3,124.62,91.14,48.14,186.93
18-136-6969,47,404,14,404,5/09/2020,1,3,119.8,11.23,48.14,179.7
18-136-6969,47,404,14,404,5/09/2020,1,3,98,98.01,48.14,147
18-136-6969,47,404,14,404,5/09/2020,1,3,83.99,73.09,48.14,125.985
18-136-6969,47,404,14,404,5/09/2020,1,3,225,97.48,48.14,337.5
18-136-6969,47,404,14,404,5/09/2020,1,3,133.17,51.05,48.14,199.755
18-136-6969,47,404,14,404,5/09/2020,1,3,210,99.24,48.14,315
18-136-6969,47,404,14,404,5/09/2020,1,3,44.57,20.33,48.14,66.855
18-136-6969,47,404,14,404,5/09/2020,1,3,220,68.89,48.14,330
18-136-6969,47,404,14,404,5/09/2020,1,3,101.6,89.84,48.14,152.4
09-440-5820,48,405,11,405,2/07/2022,3,2,144.09,15,78.92,216.135
09-440-5820,48,405,11,405,2/07/2022,3,2,125,80.34,78.92,187.5
09-440-5820,48,405,11,405,2/07/2022,3,2,168.27,53.53,78.92,252.405
09-440-5820,48,405,11,405,2/07/2022,3,2,69.38,61.49,78.92,104.07
09-440-5820,48,405,11,405,2/07/2022,3,2,190,10.52,78.92,285
09-440-5820,48,405,11,405,2/07/2022,3,2,52.08,54.08,78.92,78.12
09-440-5820,48,405,11,405,2/07/2022,3,2,310,23,78.92,465
09-440-5820,48,405,11,405,2/07/2022,3,2,91.84,91.14,78.92,137.76
09-440-5820,48,405,11,405,2/07/2022,3,2,320,11.23,78.92,480
09-440-5820,48,405,11,405,2/07/2022,3,2,93.13,98.01,78.92,139.695
09-440-5820,48,405,11,405,2/07/2022,3,2,75,73.09,78.92,112.5
09-440-5820,48,405,11,405,2/07/2022,3,2,144.09,97.48,78.92,216.135
09-440-5820,48,405,11,405,2/07/2022,3,2,125,51.05,78.92,187.5
09-440-5820,48,405,11,405,2/07/2022,3,2,168.27,99.24,78.92,252.405
09-440-5820,48,405,11,405,2/07/2022,3,2,69.38,20.33,78.92,104.07
09-440-5820,48,405,11,405,2/07/2022,3,2,190,68.89,78.92,285
09-440-5820,48,405,11,405,2/07/2022,3,2,52.08,89.84,78.92,78.12
09-440-5820,48,405,11,405,2/07/2022,3,2,310,30,78.92,465
09-440-5820,48,405,11,405,2/07/2022,3,2,91.84,9.12,78.92,137.76
09-440-5820,48,405,11,405,2/07/2022,3,2,320,47.84,78.92,480
09-440-5820,48,405,11,405,2/07/2022,3,2,93.13,17.4,78.92,139.695
33-930-0109,37,406,12,406,18/03/2020,11,1,101.6,10.52,93.82,152.4
33-930-0109,37,406,12,406,18/03/2020,11,1,235,54.08,93.82,352.5
33-930-0109,37,406,12,406,18/03/2020,11,1,124.62,23,93.82,186.93
33-930-0109,37,406,12,406,18/03/2020,11,1,119.8,91.14,93.82,179.7
33-930-0109,37,406,12,406,18/03/2020,11,1,98,11.23,93.82,147
33-930-0109,37,406,12,406,18/03/2020,11,1,83.99,98.01,93.82,125.985
33-930-0109,37,406,12,406,18/03/2020,11,1,225,73.09,93.82,337.5
33-930-0109,37,406,12,406,18/03/2020,11,1,133.17,97.48,93.82,199.755
33-930-0109,37,406,12,406,18/03/2020,11,1,210,51.05,93.82,315
33-930-0109,37,406,12,406,18/03/2020,11,1,44.57,99.24,93.82,66.855
33-930-0109,37,406,12,406,18/03/2020,11,1,220,20.33,93.82,330
33-930-0109,37,406,12,406,18/03/2020,11,1,101.6,68.89,93.82,152.4
33-930-0109,37,406,12,406,18/03/2020,11,1,235,89.84,93.82,352.5
33-930-0109,37,406,12,406,18/03/2020,11,1,124.62,30,93.82,186.93
33-930-0109,37,406,12,406,18/03/2020,11,1,119.8,9.12,93.82,179.7
33-930-0109,37,406,12,406,18/03/2020,11,1,98,47.84,93.82,147
33-930-0109,37,406,12,406,18/03/2020,11,1,83.99,17.4,93.82,125.985
33-930-0109,37,406,12,406,18/03/2020,11,1,225,37.04,93.82,337.5
33-930-0109,37,406,12,406,18/03/2020,11,1,133.17,67.77,93.82,199.755
33-930-0109,37,406,12,406,18/03/2020,11,1,210,94.76,93.82,315
33-930-0109,37,406,12,406,18/03/2020,11,1,44.57,91.41,93.82,66.855
22-561-9916,38,407,11,407,23/09/2020,10,2,93.13,11.23,49.11,139.695
22-561-9916,38,407,11,407,23/09/2020,10,2,75,98.01,49.11,112.5
22-561-9916,38,407,11,407,23/09/2020,10,2,144.09,73.09,49.11,216.135
22-561-9916,38,407,11,407,23/09/2020,10,2,125,97.48,49.11,187.5
22-561-9916,38,407,11,407,23/09/2020,10,2,168.27,51.05,49.11,252.405
22-561-9916,38,407,11,407,23/09/2020,10,2,69.38,99.24,49.11,104.07
22-561-9916,38,407,11,407,23/09/2020,10,2,190,20.33,49.11,285
22-561-9916,38,407,11,407,23/09/2020,10,2,52.08,68.89,49.11,78.12
22-561-9916,38,407,11,407,23/09/2020,10,2,310,89.84,49.11,465
22-561-9916,38,407,11,407,23/09/2020,10,2,91.84,30,49.11,137.76
22-561-9916,38,407,11,407,23/09/2020,10,2,320,9.12,49.11,480
22-561-9916,38,407,11,407,23/09/2020,10,2,93.13,47.84,49.11,139.695
22-561-9916,38,407,11,407,23/09/2020,10,2,75,17.4,49.11,112.5
22-561-9916,38,407,11,407,23/09/2020,10,2,144.09,37.04,49.11,216.135
22-561-9916,38,407,11,407,23/09/2020,10,2,125,67.77,49.11,187.5
22-561-9916,38,407,11,407,23/09/2020,10,2,168.27,94.76,49.11,252.405
22-561-9916,38,407,11,407,23/09/2020,10,2,69.38,91.41,49.11,104.07
22-561-9916,38,407,11,407,23/09/2020,10,2,190,24,49.11,285
22-561-9916,38,407,11,407,23/09/2020,10,2,52.08,35.44,49.11,78.12
22-561-9916,38,407,11,407,23/09/2020,10,2,310,20,49.11,465
22-561-9916,38,407,11,407,23/09/2020,10,2,91.84,9.71,49.11,137.76
19-156-3010,39,408,11,408,1/10/2019,1,3,44.57,51.05,89.06,66.855
19-156-3010,39,408,11,408,1/10/2019,1,3,220,99.24,89.06,330
19-156-3010,39,408,11,408,1/10/2019,1,3,101.6,20.33,89.06,152.4
19-156-3010,39,408,11,408,1/10/2019,1,3,235,68.89,89.06,352.5
19-156-3010,39,408,11,408,1/10/2019,1,3,124.62,89.84,89.06,186.93
19-156-3010,39,408,11,408,1/10/2019,1,3,119.8,30,89.06,179.7
19-156-3010,39,408,11,408,1/10/2019,1,3,98,9.12,89.06,147
19-156-3010,39,408,11,408,1/10/2019,1,3,83.99,47.84,89.06,125.985
19-156-3010,39,408,11,408,1/10/2019,1,3,225,17.4,89.06,337.5
19-156-3010,39,408,11,408,1/10/2019,1,3,133.17,37.04,89.06,199.755
19-156-3010,39,408,11,408,1/10/2019,1,3,210,67.77,89.06,315
19-156-3010,39,408,11,408,1/10/2019,1,3,44.57,94.76,89.06,66.855
19-156-3010,39,408,11,408,1/10/2019,1,3,220,91.41,89.06,330
19-156-3010,39,408,11,408,1/10/2019,1,3,101.6,24,89.06,152.4
19-156-3010,39,408,11,408,1/10/2019,1,3,235,35.44,89.06,352.5
19-156-3010,39,408,11,408,1/10/2019,1,3,124.62,20,89.06,186.93
19-156-3010,39,408,11,408,1/10/2019,1,3,119.8,9.71,89.06,179.7
19-156-3010,39,408,11,408,1/10/2019,1,3,98,10,89.06,147
19-156-3010,39,408,11,408,1/10/2019,1,3,83.99,31.2,89.06,125.985
19-156-3010,39,408,11,408,1/10/2019,1,3,225,15,89.06,337.5
19-156-3010,39,408,11,408,1/10/2019,1,3,133.17,80.34,89.06,199.755
51-247-0503,40,409,14,409,3/05/2022,6,2,91.84,89.84,44.61,137.76
51-247-0503,40,409,14,409,3/05/2022,6,2,320,30,44.61,480
51-247-0503,40,409,14,409,3/05/2022,6,2,93.13,9.12,44.61,139.695
51-247-0503,40,409,14,409,3/05/2022,6,2,75,47.84,44.61,112.5
51-247-0503,40,409,14,409,3/05/2022,6,2,144.09,17.4,44.61,216.135
51-247-0503,40,409,14,409,3/05/2022,6,2,125,37.04,44.61,187.5
51-247-0503,40,409,14,409,3/05/2022,6,2,168.27,67.77,44.61,252.405
51-247-0503,40,409,14,409,3/05/2022,6,2,69.38,94.76,44.61,104.07
51-247-0503,40,409,14,409,3/05/2022,6,2,190,91.41,44.61,285
51-247-0503,40,409,14,409,3/05/2022,6,2,52.08,24,44.61,78.12
51-247-0503,40,409,14,409,3/05/2022,6,2,310,35.44,44.61,465
51-247-0503,40,409,14,409,3/05/2022,6,2,91.84,20,44.61,137.76
51-247-0503,40,409,14,409,3/05/2022,6,2,320,9.71,44.61,480
51-247-0503,40,409,14,409,3/05/2022,6,2,93.13,10,44.61,139.695
51-247-0503,40,409,14,409,3/05/2022,6,2,75,31.2,44.61,112.5
51-247-0503,40,409,14,409,3/05/2022,6,2,144.09,15,44.61,216.135
51-247-0503,40,409,14,409,3/05/2022,6,2,125,80.34,44.61,187.5
51-247-0503,40,409,14,409,3/05/2022,6,2,168.27,53.53,44.61,252.405
51-247-0503,40,409,14,409,3/05/2022,6,2,69.38,61.49,44.61,104.07
51-247-0503,40,409,14,409,3/05/2022,6,2,190,10.52,44.61,285
51-247-0503,40,409,14,409,3/05/2022,6,2,52.08,54.08,44.61,78.12
07-808-6932,41,410,14,410,21/10/2020,4,1,133.17,17.4,31.4,199.755
07-808-6932,41,410,14,410,21/10/2020,4,1,210,37.04,31.4,315
07-808-6932,41,410,14,410,21/10/2020,4,1,44.57,67.77,31.4,66.855
07-808-6932,41,410,14,410,21/10/2020,4,1,220,94.76,31.4,330
07-808-6932,41,410,14,410,21/10/2020,4,1,101.6,91.41,31.4,152.4
07-808-6932,41,410,14,410,21/10/2020,4,1,235,24,31.4,352.5
07-808-6932,41,410,14,410,21/10/2020,4,1,124.62,35.44,31.4,186.93
07-808-6932,41,410,14,410,21/10/2020,4,1,119.8,20,31.4,179.7
07-808-6932,41,410,14,410,21/10/2020,4,1,98,9.71,31.4,147
07-808-6932,41,410,14,410,21/10/2020,4,1,83.99,10,31.4,125.985
07-808-6932,41,410,14,410,21/10/2020,4,1,225,31.2,31.4,337.5
07-808-6932,41,410,14,410,21/10/2020,4,1,133.17,15,31.4,199.755
07-808-6932,41,410,14,410,21/10/2020,4,1,210,80.34,31.4,315
07-808-6932,41,410,14,410,21/10/2020,4,1,44.57,53.53,31.4,66.855
07-808-6932,41,410,14,410,21/10/2020,4,1,220,61.49,31.4,330
07-808-6932,41,410,14,410,21/10/2020,4,1,101.6,10.52,31.4,152.4
07-808-6932,41,410,14,410,21/10/2020,4,1,235,54.08,31.4,352.5
07-808-6932,41,410,14,410,21/10/2020,4,1,124.62,23,31.4,186.93
07-808-6932,41,410,14,410,21/10/2020,4,1,119.8,91.14,31.4,179.7
07-808-6932,41,410,14,410,21/10/2020,4,1,98,11.23,31.4,147
07-808-6932,41,410,14,410,21/10/2020,4,1,83.99,98.01,31.4,125.985
25-912-8989,42,411,15,411,9/07/2022,6,3,52.08,91.41,70.04,78.12
25-912-8989,42,411,15,411,9/07/2022,6,3,310,24,70.04,465
25-912-8989,42,411,15,411,9/07/2022,6,3,91.84,35.44,70.04,137.76
25-912-8989,42,411,15,411,9/07/2022,6,3,320,20,70.04,480
25-912-8989,42,411,15,411,9/07/2022,6,3,93.13,9.71,70.04,139.695
25-912-8989,42,411,15,411,9/07/2022,6,3,75,10,70.04,112.5
25-912-8989,42,411,15,411,9/07/2022,6,3,144.09,31.2,70.04,216.135
25-912-8989,42,411,15,411,9/07/2022,6,3,125,15,70.04,187.5
25-912-8989,42,411,15,411,9/07/2022,6,3,168.27,80.34,70.04,252.405
25-912-8989,42,411,15,411,9/07/2022,6,3,69.38,53.53,70.04,104.07
25-912-8989,42,411,15,411,9/07/2022,6,3,190,61.49,70.04,285
25-912-8989,42,411,15,411,9/07/2022,6,3,52.08,10.52,70.04,78.12
25-912-8989,42,411,15,411,9/07/2022,6,3,310,54.08,70.04,465
25-912-8989,42,411,15,411,9/07/2022,6,3,91.84,23,70.04,137.76
25-912-8989,42,411,15,411,9/07/2022,6,3,320,91.14,70.04,480
25-912-8989,42,411,15,411,9/07/2022,6,3,93.13,11.23,70.04,139.695
25-912-8989,42,411,15,411,9/07/2022,6,3,75,98.01,70.04,112.5
25-912-8989,42,411,15,411,9/07/2022,6,3,144.09,73.09,70.04,216.135
25-912-8989,42,411,15,411,9/07/2022,6,3,125,97.48,70.04,187.5
25-912-8989,42,411,15,411,9/07/2022,6,3,168.27,51.05,70.04,252.405
25-912-8989,42,411,15,411,9/07/2022,6,3,69.38,99.24,70.04,104.07
71-197-3844,43,412,11,412,21/06/2022,11,3,83.99,9.71,69.96,125.985
71-197-3844,43,412,11,412,21/06/2022,11,3,225,10,69.96,337.5
71-197-3844,43,412,11,412,21/06/2022,11,3,133.17,31.2,69.96,199.755
71-197-3844,43,412,11,412,21/06/2022,11,3,210,15,69.96,315
71-197-3844,43,412,11,412,21/06/2022,11,3,44.57,80.34,69.96,66.855
71-197-3844,43,412,11,412,21/06/2022,11,3,220,53.53,69.96,330
71-197-3844,43,412,11,412,21/06/2022,11,3,101.6,61.49,69.96,152.4
71-197-3844,43,412,11,412,21/06/2022,11,3,235,10.52,69.96,352.5
71-197-3844,43,412,11,412,21/06/2022,11,3,124.62,54.08,69.96,186.93
71-197-3844,43,412,11,412,21/06/2022,11,3,119.8,23,69.96,179.7
71-197-3844,43,412,11,412,21/06/2022,11,3,98,91.14,69.96,147
71-197-3844,43,412,11,412,21/06/2022,11,3,83.99,11.23,69.96,125.985
71-197-3844,43,412,11,412,21/06/2022,11,3,225,98.01,69.96,337.5
71-197-3844,43,412,11,412,21/06/2022,11,3,133.17,73.09,69.96,199.755
71-197-3844,43,412,11,412,21/06/2022,11,3,210,97.48,69.96,315
71-197-3844,43,412,11,412,21/06/2022,11,3,44.57,51.05,69.96,66.855
71-197-3844,43,412,11,412,21/06/2022,11,3,220,99.24,69.96,330
71-197-3844,43,412,11,412,21/06/2022,11,3,101.6,20.33,69.96,152.4
71-197-3844,43,412,11,412,21/06/2022,11,3,235,68.89,69.96,352.5
71-197-3844,43,412,11,412,21/06/2022,11,3,124.62,89.84,69.96,186.93
71-197-3844,43,412,11,412,21/06/2022,11,3,119.8,30,69.96,179.7
38-624-7763,44,413,11,413,5/07/2022,8,2,69.38,80.34,83.03,104.07
38-624-7763,44,413,11,413,5/07/2022,8,2,190,53.53,83.03,285
38-624-7763,44,413,11,413,5/07/2022,8,2,52.08,61.49,83.03,78.12
38-624-7763,44,413,11,413,5/07/2022,8,2,310,10.52,83.03,465
38-624-7763,44,413,11,413,5/07/2022,8,2,91.84,54.08,83.03,137.76
38-624-7763,44,413,11,413,5/07/2022,8,2,320,23,83.03,480
38-624-7763,44,413,11,413,5/07/2022,8,2,93.13,91.14,83.03,139.695
38-624-7763,44,413,11,413,5/07/2022,8,2,75,11.23,83.03,112.5
38-624-7763,44,413,11,413,5/07/2022,8,2,144.09,98.01,83.03,216.135
38-624-7763,44,413,11,413,5/07/2022,8,2,125,73.09,83.03,187.5
38-624-7763,44,413,11,413,5/07/2022,8,2,168.27,97.48,83.03,252.405
38-624-7763,44,413,11,413,5/07/2022,8,2,69.38,51.05,83.03,104.07
38-624-7763,44,413,11,413,5/07/2022,8,2,190,99.24,83.03,285
38-624-7763,44,413,11,413,5/07/2022,8,2,52.08,20.33,83.03,78.12
38-624-7763,44,413,11,413,5/07/2022,8,2,310,68.89,83.03,465
38-624-7763,44,413,11,413,5/07/2022,8,2,91.84,89.84,83.03,137.76
38-624-7763,44,413,11,413,5/07/2022,8,2,320,30,83.03,480
38-624-7763,44,413,11,413,5/07/2022,8,2,93.13,9.12,83.03,139.695
38-624-7763,44,413,11,413,5/07/2022,8,2,75,47.84,83.03,112.5
38-624-7763,44,413,11,413,5/07/2022,8,2,144.09,17.4,83.03,216.135
38-624-7763,44,413,11,413,5/07/2022,8,2,125,37.04,83.03,187.5
96-813-6384,45,414,11,414,23/10/2022,8,1,119.8,54.08,79.2,179.7
96-813-6384,45,414,11,414,23/10/2022,8,1,98,23,79.2,147
96-813-6384,45,414,11,414,23/10/2022,8,1,83.99,91.14,79.2,125.985
96-813-6384,45,414,11,414,23/10/2022,8,1,225,11.23,79.2,337.5
96-813-6384,45,414,11,414,23/10/2022,8,1,133.17,98.01,79.2,199.755
96-813-6384,45,414,11,414,23/10/2022,8,1,210,73.09,79.2,315
96-813-6384,45,414,11,414,23/10/2022,8,1,44.57,97.48,79.2,66.855
96-813-6384,45,414,11,414,23/10/2022,8,1,220,51.05,79.2,330
96-813-6384,45,414,11,414,23/10/2022,8,1,101.6,99.24,79.2,152.4
96-813-6384,45,414,11,414,23/10/2022,8,1,235,20.33,79.2,352.5
96-813-6384,45,414,11,414,23/10/2022,8,1,124.62,68.89,79.2,186.93
96-813-6384,45,414,11,414,23/10/2022,8,1,119.8,89.84,79.2,179.7
96-813-6384,45,414,11,414,23/10/2022,8,1,98,30,79.2,147
96-813-6384,45,414,11,414,23/10/2022,8,1,83.99,9.12,79.2,125.985
96-813-6384,45,414,11,414,23/10/2022,8,1,225,47.84,79.2,337.5
96-813-6384,45,414,11,414,23/10/2022,8,1,133.17,17.4,79.2,199.755
96-813-6384,45,414,11,414,23/10/2022,8,1,210,37.04,79.2,315
96-813-6384,45,414,11,414,23/10/2022,8,1,44.57,67.77,79.2,66.855
96-813-6384,45,414,11,414,23/10/2022,8,1,220,94.76,79.2,330
96-813-6384,45,414,11,414,23/10/2022,8,1,101.6,91.41,79.2,152.4
96-813-6384,45,414,11,414,23/10/2022,8,1,235,24,79.2,352.5
98-920-8331,46,415,11,415,12/08/2020,13,2,125,98.01,48.22,187.5
98-920-8331,46,415,11,415,12/08/2020,13,2,168.27,73.09,48.22,252.405
98-920-8331,46,415,11,415,12/08/2020,13,2,69.38,97.48,48.22,104.07
98-920-8331,46,415,11,415,12/08/2020,13,2,190,51.05,48.22,285
98-920-8331,46,415,11,415,12/08/2020,13,2,52.08,99.24,48.22,78.12
98-920-8331,46,415,11,415,12/08/2020,13,2,310,20.33,48.22,465
98-920-8331,46,415,11,415,12/08/2020,13,2,91.84,68.89,48.22,137.76
98-920-8331,46,415,11,415,12/08/2020,13,2,320,89.84,48.22,480
98-920-8331,46,415,11,415,12/08/2020,13,2,93.13,30,48.22,139.695
98-920-8331,46,415,11,415,12/08/2020,13,2,75,9.12,48.22,112.5
98-920-8331,46,415,11,415,12/08/2020,13,2,144.09,47.84,48.22,216.135
98-920-8331,46,415,11,415,12/08/2020,13,2,125,17.4,48.22,187.5
98-920-8331,46,415,11,415,12/08/2020,13,2,168.27,37.04,48.22,252.405
98-920-8331,46,415,11,415,12/08/2020,13,2,69.38,67.77,48.22,104.07
98-920-8331,46,415,11,415,12/08/2020,13,2,190,94.76,48.22,285
98-920-8331,46,415,11,415,12/08/2020,13,2,52.08,91.41,48.22,78.12
98-920-8331,46,415,11,415,12/08/2020,13,2,310,24,48.22,465
98-920-8331,46,415,11,415,12/08/2020,13,2,91.84,35.44,48.22,137.76
